Player Id,Year,Team,Side
2539338,2013,DAL,Defense
1037347,2013,MIN,Offense
81879,2013,BAL,Defense
2540291,2013,DEN,Defense
2495775,2013,SD,Defense
2532970,2013,CLE,Offense
2507029,2013,CHI,Offense
2505790,2013,DEN,Offense
2507341,2013,NE,Offense
2539291,2013,PIT,Offense
330,2013,MIA,Defense
2532972,2013,NO,Defense
2541905,2013,GB,Offense
2532986,2013,DET,Defense
2495988,2013,SF,Defense
2540037,2013,CLE,Offense
2540037,2013,SD,Offense
2495977,2013,CIN,Offense
2530556,2013,SD,Offense
2532974,2013,DAL,Defense
2540219,2013,DAL,Defense
2505916,2013,NE,Defense
2532331,2013,SF,Defense
2495490,2013,NYJ,Defense
2508110,2013,BUF,Defense
2539645,2013,CAR,Offense
2541302,2013,BAL,Defense
2508083,2013,ARI,Defense
2495979,2013,CAR,Offense
2539269,2013,BUF,Defense
2539980,2013,IND,Offense
2506931,2013,BUF,Defense
2495982,2013,BUF,Defense
2540279,2013,WAS,Offense
2539233,2013,CIN,Defense
2539270,2013,DEN,Defense
2508077,2013,ARI,Defense
2539205,2013,DAL,Offense
2539934,2013,SD,Defense
2506789,2013,GB,Defense
497073,2013,WAS,Offense
2540221,2013,PIT,Defense
2541199,2013,SEA,Offense
2508068,2013,GB,Defense
79527,2013,NYJ,Defense
2540177,2013,CHI,Offense
2532975,2013,SEA,Offense
2534830,2013,NE,Defense
2532976,2013,CLE,Defense
2495986,2013,ARI,Offense
2539247,2013,NYJ,Offense
2495250,2013,LV,Offense
2505629,2013,DAL,Offense
2533026,2013,DEN,Defense
2539966,2013,PHI,Defense
71523,2013,BUF,Offense
4327,2013,SD,Offense
496881,2013,PIT,Defense
2540169,2013,BUF,Offense
2354,2013,DEN,Defense
2541535,2013,ATL,Defense
2533052,2013,GB,Defense
2539219,2013,TEN,Defense
2532978,2013,MIN,Offense
2495252,2013,SEA,Defense
2532977,2013,TEN,Offense
2495251,2013,SD,Defense
2541768,2013,TB,Offense
2507188,2013,BAL,Offense
2508123,2013,HOU,Offense
2508058,2013,JAX,Offense
2508058,2013,BUF,Offense
2508063,2013,DET,Defense
2532980,2013,CIN,Offense
2507948,2013,KC,Defense
846,2013,TB,Offense
2530658,2014,DET,Defense
2539331,2014,NYJ,Offense
2495101,2014,ARI,Defense
2543495,2014,GB,Offense
2534763,2014,HOU,Offense
2532783,2014,PIT,Offense
2505708,2014,IND,Defense
2541958,2014,SD,Defense
2530474,2014,CAR,Defense
2530660,2014,BAL,Offense
2543724,2014,MIA,Defense
660,2014,MIA,Offense
2506268,2014,ARI,Defense
2550145,2014,LA,Defense
2539653,2014,ATL,Defense
2532786,2014,NYJ,Defense
2543884,2014,PHI,Defense
2533046,2014,IND,Offense
2532787,2014,KC,Offense
2550472,2014,TB,Offense
2540154,2014,SD,Offense
2508043,2014,PHI,Defense
2543850,2014,ATL,Defense
496760,2014,JAX,Defense
2543481,2014,NYJ,Offense
2649,2014,NE,Offense
2540170,2014,WAS,Defense
2495108,2014,NYG,Defense
2540269,2014,DEN,Offense
2507597,2014,IND,Defense
2506546,2014,CAR,Offense
2539931,2014,DET,Defense
2540228,2014,NO,Offense
2541792,2014,LV,Defense
2541792,2014,LA,Defense
2507430,2014,NE,Defense
2495258,2014,MIN,Offense
496762,2014,CIN,Defense
2550540,2014,LV,Offense
2543717,2014,SD,Defense
2539336,2014,LA,Offense
2550646,2014,LV,Defense
1330,2014,SEA,Defense
2495491,2014,NE,Defense
2495491,2014,TEN,Defense
71193,2014,NYG,Defense
2506398,2014,ATL,Defense
2535693,2014,CLE,Defense
2495116,2014,KC,Defense
2540182,2014,SEA,Offense
2507557,2014,WAS,Defense
2540183,2014,GB,Offense
2530747,2014,SEA,Offense
2539341,2014,DEN,Offense
2541192,2014,GB,Defense
2539262,2014,TB,Defense
2535696,2014,MIN,Offense
2495542,2014,PHI,Offense
2539268,2014,NE,Offense
2539308,2014,PHI,Offense
2508117,2014,LA,Offense
2506391,2014,LV,Offense
2540276,2014,NYJ,Defense
2530479,2014,LA,Offense
1060,2014,CLE,Offense
2543459,2014,MIN,Defense
2550541,2014,DEN,Defense
2540280,2014,GB,Defense
2532789,2014,LA,Defense
2532789,2014,TB,Defense
2543727,2014,DEN,Defense
71197,2014,PHI,Defense
2540277,2014,CHI,Defense
2541539,2014,LA,Defense
2533442,2014,PIT,Offense
496980,2014,JAX,Offense
2535698,2014,DAL,Offense
2507782,2014,NYG,Offense
2543496,2014,NYG,Offense
2539660,2014,NO,Offense
2531030,2014,CAR,Offense
497145,2014,DET,Offense
2540175,2014,PIT,Offense
2535964,2014,CHI,Offense
2495262,2014,NYJ,Defense
2543471,2014,CAR,Offense
2532790,2014,CLE,Offense
1062,2014,CHI,Offense
2507617,2014,SEA,Defense
2543855,2014,CAR,Defense
2506540,2014,MIN,Offense
2533010,2014,LV,Offense
2543643,2014,NYG,Defense
2540156,2014,CIN,Offense
496723,2014,KC,Defense
2535966,2014,CAR,Offense
2495807,2014,SF,Defense
2532792,2014,ARI,Defense
2550542,2014,DEN,Offense
2543737,2014,CLE,Offense
2495809,2014,JAX,Defense
2534566,2014,PIT,Defense
2532794,2014,MIN,Defense
497149,2014,NE,Offense
497149,2014,PIT,Offense
2543600,2014,HOU,Offense
2543622,2014,CIN,Offense
2530827,2014,CHI,Offense
2540225,2014,NYJ,Offense
2532797,2014,NE,Offense
2505587,2014,SF,Offense
2495123,2014,CIN,Offense
71211,2014,SF,Offense
2543477,2014,JAX,Offense
2539978,2014,CHI,Defense
2543830,2014,CAR,Defense
2541162,2014,HOU,Defense
2550150,2014,JAX,Offense
2540181,2014,NE,Offense
2539263,2014,GB,Defense
2532798,2014,PHI,Defense
2543552,2014,GB,Defense
2532800,2014,BUF,Defense
2504211,2014,NE,Offense
2530666,2014,PHI,Defense
2495561,2014,NE,Defense
2532801,2014,JAX,Defense
1681,2014,LV,Defense
2550656,2014,TB,Offense
2543571,2014,WAS,Defense
2504775,2014,NO,Offense
2543465,2014,MIN,Offense
2550135,2014,SEA,Offense
71217,2014,LA,Offense
2507917,2014,SF,Defense
2533050,2014,LA,Defense
2543860,2014,NYG,Defense
2507010,2014,SF,Defense
2534434,2014,HOU,Offense
2533332,2014,BUF,Defense
2543712,2014,BAL,Defense
2508061,2014,PIT,Offense
2539245,2014,BAL,Defense
2495126,2014,NYG,Defense
2495126,2014,BAL,Defense
2550546,2014,CAR,Offense
808,2014,HOU,Offense
2541966,2014,ARI,Offense
2543847,2014,ARI,Offense
2540005,2014,BAL,Offense
2543814,2014,BUF,Defense
2507834,2014,IND,Defense
2532804,2014,TEN,Defense
2540278,2014,CLE,Defense
2531031,2014,BUF,Defense
2507568,2014,CLE,Defense
497278,2014,DAL,Offense
2543572,2014,PIT,Offense
2543769,2014,ARI,Defense
496988,2014,GB,Offense
2533058,2014,CIN,Defense
2539265,2014,CIN,Offense
2541688,2014,SEA,Defense
496727,2014,GB,Defense
2550284,2014,PHI,Offense
2507817,2014,NO,Defense
2506874,2014,DET,Offense
2507203,2014,CHI,Offense
2541388,2014,LV,Offense
496729,2014,TB,Defense
79897,2014,IND,Defense
496903,2014,SD,Defense
2550613,2014,NE,Defense
2530491,2014,DET,Defense
79899,2014,NO,Defense
2535890,2014,NO,Offense
2495267,2014,CLE,Offense
2550163,2014,BAL,Offense
744,2014,ARI,Defense
2506364,2014,CIN,Offense
2495131,2014,NE,Offense
2533029,2014,CLE,Defense
2507793,2014,DET,Defense
2543551,2014,CHI,Offense
1966,2014,ARI,Offense
2495134,2014,SEA,Offense
4365,2014,DAL,Defense
2543499,2014,LV,Offense
2539224,2014,SF,Defense
2543554,2014,SD,Defense
2550164,2014,LV,Defense
2534241,2014,SF,Offense
494254,2014,PHI,Defense
2495136,2014,DAL,Defense
2508126,2014,CIN,Defense
2508126,2014,IND,Defense
71247,2014,PHI,Offense
2495476,2014,TEN,Defense
71249,2014,NE,Defense
71249,2014,TB,Defense
2506562,2014,MIN,Offense
2495137,2014,IND,Offense
2507218,2014,PHI,Offense
2534820,2014,SF,Offense
494257,2014,SEA,Defense
2495573,2014,BUF,Offense
925,2014,KC,Offense
2541925,2014,BUF,Defense
2495138,2014,LV,Defense
210,2014,IND,Offense
2495819,2014,WAS,Offense
71251,2014,NE,Defense
494259,2014,DAL,Defense
746,2014,DEN,Offense
2533059,2014,DAL,Defense
2507358,2014,DEN,Offense
2543881,2014,CIN,Defense
2495139,2014,MIA,Offense
2495140,2014,TB,Defense
2506895,2014,SD,Offense
2550454,2014,SF,Offense
2543470,2014,GB,Defense
2543456,2014,HOU,Defense
2495448,2014,GB,Offense
2543799,2014,BUF,Defense
2532814,2014,MIN,Defense
2506482,2014,PHI,Defense
2550328,2014,NO,Offense
2550549,2014,MIA,Defense
2534871,2014,SEA,Offense
494261,2014,KC,Defense
2539311,2014,NE,Defense
2543501,2014,JAX,Defense
2532816,2014,WAS,Offense
2540013,2014,WAS,Defense
2495272,2014,CHI,Defense
71265,2014,LA,Offense
2543498,2014,NO,Offense
2539272,2014,ARI,Offense
2541202,2014,KC,Defense
2532820,2014,WAS,Offense
2533051,2014,PHI,Defense
494265,2014,SF,Defense
2550285,2014,SEA,Defense
71269,2014,SF,Offense
2532992,2014,DAL,Defense
2532821,2014,DAL,Defense
2543639,2014,MIN,Defense
2532822,2014,HOU,Defense
2541141,2014,SF,Defense
2550189,2014,CLE,Offense
2507855,2014,NYG,Offense
2507883,2014,NYJ,Offense
2541544,2014,LA,Offense
2551359,2014,NYG,Offense
2532825,2014,PHI,Defense
80421,2014,HOU,Defense
2495824,2014,CHI,Offense
2539223,2014,JAX,Defense
2495143,2014,CIN,Offense
81284,2014,KC,Offense
2532826,2014,GB,Defense
2495825,2014,BAL,Offense
2506112,2014,CLE,Defense
2495478,2014,BUF,Defense
2550481,2014,NYG,Offense
2550481,2014,MIA,Offense
2532828,2014,TB,Defense
2533349,2014,LA,Offense
2541135,2014,LA,Defense
2533008,2014,NYJ,Defense
2507486,2014,DET,Offense
2540178,2014,KC,Offense
2534761,2014,JAX,Defense
2506352,2014,CAR,Defense
2550930,2014,DEN,Defense
2550930,2014,NO,Defense
2495826,2014,SF,Offense
79901,2014,IND,Defense
2540217,2014,MIA,Defense
2533043,2014,PIT,Offense
497284,2014,NYJ,Offense
1974,2014,NYG,Defense
2543474,2014,CIN,Defense
2495276,2014,HOU,Defense
2543811,2014,CLE,Defense
2540247,2014,NE,Offense
2530763,2014,ATL,Offense
2539960,2014,SF,Defense
497224,2014,CAR,Offense
497172,2014,BUF,Offense
2543626,2014,TB,Defense
2550338,2014,NO,Defense
2539256,2014,NE,Offense
2543485,2014,LA,Defense
2537933,2014,NYG,Offense
218,2014,SF,Defense
2507716,2014,TB,Offense
222,2014,ATL,Offense
2507373,2014,NYJ,Defense
2540232,2014,IND,Offense
2543805,2014,NYJ,Offense
2495461,2014,CLE,Offense
2495461,2014,SD,Offense
2495461,2014,CHI,Offense
497226,2014,CLE,Offense
2508044,2014,MIN,Offense
2550557,2014,SD,Defense
2550557,2014,WAS,Defense
2495832,2014,BAL,Defense
2535708,2014,DAL,Offense
496780,2014,CIN,Defense
2507498,2014,SD,Offense
2550559,2014,CHI,Defense
2495597,2014,DAL,Defense
2543816,2014,KC,Offense
2543484,2014,CAR,Defense
2543487,2014,NE,Defense
497286,2014,BUF,Offense
2535132,2014,NE,Defense
2543466,2014,DET,Offense
2550647,2014,NO,Defense
238498,2014,NE,Offense
2539938,2014,DAL,Defense
2540148,2014,CIN,Offense
2540153,2014,BAL,Defense
79844,2014,MIA,Defense
2539217,2014,ARI,Offense
2543646,2014,SF,Offense
2550196,2014,GB,Defense
2543812,2014,LV,Defense
2532835,2014,MIN,Offense
2543828,2014,NYJ,Offense
2540158,2014,PHI,Offense
2540211,2014,DAL,Offense
2506919,2014,NO,Offense
2540283,2014,JAX,Defense
2543468,2014,TB,Offense
2543680,2014,MIN,Defense
2495479,2014,DET,Defense
2543751,2014,CHI,Offense
2495835,2014,KC,Offense
2539327,2014,DET,Offense
2550160,2014,MIA,Defense
2506619,2014,NYG,Offense
2540928,2014,ARI,Offense
2543721,2014,HOU,Offense
2539213,2014,KC,Offense
2506106,2014,ARI,Offense
2506581,2014,HOU,Offense
382,2014,BAL,Offense
2532838,2014,IND,Offense
2543654,2014,NE,Offense
754,2014,SD,Defense
2549896,2014,CIN,Defense
2505785,2014,SD,Offense
2532841,2014,ARI,Offense
2540150,2014,MIN,Defense
2540166,2014,SD,Offense
367,2014,GB,Offense
2532842,2014,PHI,Offense
2534244,2014,MIN,Offense
2543494,2014,KC,Defense
927,2014,BAL,Offense
2535613,2014,SEA,Defense
234,2014,CHI,Offense
79555,2014,HOU,Offense
2495281,2014,TB,Defense
81821,2014,PIT,Offense
2495151,2014,DEN,Offense
2540161,2014,DAL,Offense
2543583,2014,ATL,Offense
2514414,2014,IND,Defense
2505016,2014,SD,Defense
2530765,2014,MIA,Defense
2540261,2014,DET,Offense
2543681,2014,CHI,Defense
2543862,2014,KC,Offense
2495283,2014,MIN,Offense
2495441,2014,SF,Offense
2550617,2014,CLE,Offense
2499275,2014,SD,Defense
2543823,2014,LA,Defense
2543851,2014,KC,Defense
496782,2014,NO,Defense
2346,2014,WAS,Offense
71311,2014,PHI,Offense
2507865,2014,DEN,Offense
2543801,2014,NE,Offense
2541777,2014,PIT,Defense
2505299,2014,SD,Offense
2507220,2014,PIT,Defense
497176,2014,JAX,Offense
2533449,2014,NYG,Offense
2540176,2014,TB,Defense
758,2014,NYJ,Offense
81288,2014,MIA,Offense
1332,2014,CIN,Defense
2508111,2014,PIT,Offense
2495153,2014,SD,Defense
2550468,2014,SEA,Offense
2543794,2014,BAL,Offense
2533062,2014,BUF,Defense
2507166,2014,ARI,Offense
2532848,2014,CLE,Defense
2550565,2014,CAR,Defense
2532849,2014,BUF,Offense
2539275,2014,TB,Offense
2535988,2014,ARI,Offense
2534822,2014,PIT,Defense
2495611,2014,TB,Defense
2506964,2014,WAS,Defense
2533016,2014,PHI,Defense
2539264,2014,TEN,Defense
2539215,2014,ATL,Defense
2543557,2014,GB,Defense
2539964,2014,BUF,Offense
2537931,2014,CLE,Offense
2506404,2014,SF,Offense
2534764,2014,BAL,Offense
2539202,2014,BUF,Offense
496788,2014,PHI,Defense
2495613,2014,BUF,Defense
497236,2014,NO,Offense
2543759,2014,WAS,Offense
2539946,2014,JAX,Defense
2540259,2014,BUF,Offense
2540259,2014,MIN,Offense
238,2014,CLE,Offense
2495450,2014,CIN,Offense
2532853,2014,SD,Offense
2495288,2014,DEN,Offense
2506881,2014,MIN,Defense
497238,2014,CIN,Offense
496790,2014,MIN,Defense
2495614,2014,TEN,Defense
2541316,2014,HOU,Offense
2533033,2014,WAS,Offense
2506861,2014,MIA,Defense
2534770,2014,HOU,Offense
497240,2014,NE,Offense
2550569,2014,CHI,Offense
1720,2014,GB,Defense
2495481,2014,BAL,Defense
2495481,2014,SD,Defense
496733,2014,CLE,Defense
2495843,2014,TEN,Offense
2543478,2014,ATL,Defense
2495157,2014,BUF,Offense
2543874,2014,HOU,Defense
2506883,2014,KC,Defense
2506108,2014,WAS,Defense
2495617,2014,CIN,Defense
2541828,2014,KC,Offense
2540147,2014,NYG,Defense
2533028,2014,DAL,Offense
497242,2014,JAX,Offense
2533353,2014,LA,Offense
2541243,2014,NE,Defense
2506893,2014,CAR,Defense
2532859,2014,NO,Offense
2530510,2014,DEN,Defense
2495621,2014,NYJ,Defense
2541187,2014,KC,Offense
2530690,2014,GB,Offense
2495159,2014,DAL,Offense
2536025,2014,MIN,Offense
2549926,2014,LV,Defense
2535718,2014,NYJ,Defense
2504844,2014,PIT,Defense
2550205,2014,IND,Offense
2543747,2014,PHI,Defense
81831,2014,MIA,Offense
80425,2014,NYJ,Offense
80425,2014,SEA,Offense
2501078,2014,IND,Offense
2508097,2014,CLE,Offense
497012,2014,ATL,Offense
2539237,2014,LV,Defense
4483,2014,LA,Defense
2532861,2014,GB,Defense
2541832,2014,DAL,Defense
2536071,2014,SEA,Offense
2543730,2014,BUF,Offense
252,2014,JAX,Offense
2495164,2014,NYG,Defense
2506897,2014,ATL,Offense
2550206,2014,CIN,Offense
2508109,2014,PIT,Defense
80427,2014,PIT,Offense
2533433,2014,NO,Defense
2533057,2014,NE,Defense
2543603,2014,CIN,Offense
2539292,2014,SEA,Defense
2541834,2014,NO,Offense
2504833,2014,LA,Offense
2533437,2014,DEN,Offense
258,2014,DAL,Offense
2532865,2014,IND,Offense
2543592,2014,DAL,Defense
2539293,2014,MIN,Defense
2530515,2014,BUF,Offense
2495453,2014,LV,Offense
2539307,2014,IND,Offense
2507780,2014,JAX,Defense
497246,2014,NE,Offense
2540165,2014,HOU,Offense
2539306,2014,CAR,Defense
2495170,2014,GB,Defense
2508112,2014,ARI,Offense
2495493,2014,KC,Defense
496794,2014,CHI,Defense
2507871,2014,LV,Offense
2533006,2014,KC,Defense
81294,2014,CLE,Offense
2541716,2014,PIT,Offense
2495171,2014,KC,Offense
2543746,2014,PHI,Offense
2543776,2014,TEN,Defense
496796,2014,BUF,Defense
2533451,2014,CLE,Defense
2539944,2014,IND,Defense
2507644,2014,NO,Defense
2539310,2014,CIN,Defense
2540151,2014,TEN,Offense
2550353,2014,JAX,Offense
2541837,2014,CHI,Defense
2550210,2014,BAL,Offense
2543743,2014,SF,Offense
2539240,2014,GB,Defense
2507301,2014,DET,Defense
2532868,2014,WAS,Defense
2495174,2014,NYJ,Offense
2532869,2014,CIN,Defense
2495466,2014,NO,Offense
2532870,2014,SD,Defense
2530700,2014,SD,Offense
2532871,2014,SEA,Defense
2541431,2014,ATL,Defense
497016,2014,SF,Offense
2507999,2014,NYJ,Offense
2532872,2014,BAL,Defense
2506889,2014,IND,Defense
1581,2014,WAS,Offense
2506871,2014,BUF,Offense
2543733,2014,LV,Offense
496735,2014,HOU,Defense
2532873,2014,DEN,Defense
2505936,2014,ATL,Offense
71341,2014,ATL,Defense
2506400,2014,TB,Offense
2531080,2014,CAR,Defense
2543755,2014,MIA,Offense
2540224,2014,TB,Offense
2543750,2014,GB,Offense
79583,2014,IND,Defense
2540164,2014,ARI,Defense
2533039,2014,CHI,Offense
2532876,2014,KC,Offense
2505363,2014,NYG,Defense
2532875,2014,LA,Defense
2495178,2014,WAS,Defense
2540190,2014,MIA,Defense
2539231,2014,NO,Defense
79848,2014,PHI,Defense
2507469,2014,TB,Defense
2495867,2014,MIN,Offense
71345,2014,NYG,Offense
2541159,2014,BAL,Offense
2543461,2014,BAL,Defense
2534866,2014,SF,Defense
497018,2014,NYG,Offense
2540139,2014,JAX,Offense
2505551,2014,HOU,Offense
2550489,2014,MIA,Defense
2495647,2014,DET,Offense
2533452,2014,IND,Defense
2541147,2014,MIN,Offense
2507187,2014,CAR,Defense
262,2014,NYJ,Offense
2536031,2014,HOU,Offense
79589,2014,SD,Offense
2506353,2014,KC,Defense
2543739,2014,SF,Defense
2517637,2014,DET,Defense
2495297,2014,SEA,Defense
264,2014,SF,Offense
2539286,2014,PHI,Offense
2532878,2014,TB,Defense
2507784,2014,TB,Defense
2549915,2014,BUF,Defense
71353,2014,ARI,Defense
768,2014,SF,Offense
2535514,2014,DEN,Defense
2543570,2014,JAX,Offense
2540251,2014,CIN,Offense
2506779,2014,MIN,Defense
2532877,2014,LA,Defense
2543763,2014,NYJ,Offense
2543763,2014,PIT,Offense
163982,2014,PIT,Offense
2539230,2014,JAX,Defense
2506345,2014,CIN,Defense
2508055,2014,IND,Defense
2532883,2014,HOU,Offense
2533538,2014,NE,Defense
2541408,2014,NE,Defense
2550572,2014,CHI,Defense
2499257,2014,CAR,Defense
2543504,2014,TEN,Defense
2539325,2014,GB,Defense
2535724,2014,DEN,Offense
2541154,2014,MIA,Defense
2541154,2014,NE,Defense
2540137,2014,PIT,Defense
2495454,2014,ATL,Offense
2539287,2014,PIT,Offense
2532884,2014,CIN,Offense
496739,2014,MIA,Defense
2495467,2014,LV,Offense
2495184,2014,NO,Defense
2539288,2014,MIA,Defense
2495872,2014,HOU,Defense
496802,2014,MIN,Defense
2543492,2014,LA,Defense
2495186,2014,SF,Offense
2533131,2014,MIN,Offense
2495655,2014,CAR,Offense
2532887,2014,SEA,Offense
2532888,2014,HOU,Offense
2532888,2014,LA,Offense
2495298,2014,PHI,Offense
2540258,2014,KC,Offense
2532889,2014,NO,Offense
2535131,2014,PHI,Offense
2495187,2014,LA,Offense
2532890,2014,PHI,Defense
2543869,2014,NYG,Defense
2495188,2014,HOU,Defense
2495189,2014,NYJ,Offense
2550575,2014,IND,Defense
2495190,2014,WAS,Defense
2495299,2014,SF,Offense
2540008,2014,SEA,Defense
2539235,2014,TB,Offense
2539235,2014,JAX,Offense
2533060,2014,CIN,Defense
2543720,2014,CLE,Defense
2539982,2014,CAR,Defense
2541142,2014,NE,Offense
2495300,2014,TEN,Defense
80656,2014,CLE,Defense
2533056,2014,CAR,Defense
2541312,2014,KC,Offense
497302,2014,NE,Offense
2540168,2014,GB,Offense
2536032,2014,CIN,Defense
2543488,2014,MIA,Offense
2534834,2014,SEA,Defense
2536532,2014,TB,Offense
89746,2014,GB,Offense
270,2014,LA,Defense
497026,2014,ARI,Offense
2543590,2014,DEN,Offense
497028,2014,WAS,Offense
2543490,2014,DAL,Defense
2543872,2014,DET,Defense
2532891,2014,WAS,Offense
2533454,2014,DAL,Offense
2543475,2014,JAX,Offense
2541851,2014,NO,Offense
2540172,2014,SF,Defense
2550169,2014,CHI,Offense
2508004,2014,BAL,Defense
71363,2014,TEN,Offense
71365,2014,DET,Defense
2550132,2014,TEN,Offense
2495469,2014,IND,Offense
494277,2014,HOU,Defense
2495888,2014,JAX,Offense
2541855,2014,SEA,Offense
497121,2014,HOU,Offense
2538147,2014,CIN,Defense
2543729,2014,JAX,Offense
2532894,2014,ARI,Offense
2543631,2014,GB,Offense
1037896,2014,SD,Defense
2495483,2014,SD,Defense
2540163,2014,PHI,Defense
276,2014,LA,Defense
278,2014,LA,Offense
2539933,2014,CHI,Offense
2550140,2014,WAS,Offense
2532896,2014,SF,Offense
2539329,2014,CAR,Defense
2507837,2014,CAR,Defense
280,2014,ATL,Defense
2550221,2014,DET,Offense
2533031,2014,IND,Offense
2543650,2014,SF,Defense
2495663,2014,SEA,Offense
71375,2014,CLE,Offense
2543463,2014,LV,Defense
80429,2014,PHI,Offense
2495443,2014,HOU,Offense
2495891,2014,NYJ,Offense
2505996,2014,NYG,Offense
2501863,2014,DEN,Offense
2539228,2014,BUF,Offense
2543462,2014,CLE,Offense
2540212,2014,ATL,Defense
2507918,2014,PHI,Defense
1037885,2014,CHI,Offense
79603,2014,JAX,Defense
2543868,2014,SEA,Defense
2495893,2014,CHI,Offense
2532898,2014,DEN,Defense
2532899,2014,TB,Offense
2541864,2014,KC,Defense
2543738,2014,ARI,Defense
2532900,2014,HOU,Offense
2543670,2014,SF,Offense
2543480,2014,DAL,Offense
2550223,2014,ATL,Offense
2533543,2014,ARI,Offense
1037901,2014,SD,Defense
497188,2014,SD,Offense
2540180,2014,ARI,Defense
2506418,2014,PHI,Offense
2531049,2014,SEA,Offense
80431,2014,GB,Defense
2543758,2014,ATL,Offense
2543500,2014,PHI,Offense
2532903,2014,MIA,Offense
79852,2014,CIN,Defense
79605,2014,KC,Defense
2550437,2014,ARI,Defense
2539294,2014,MIN,Defense
2495310,2014,SEA,Defense
2542009,2014,LV,Defense
238466,2014,PIT,Defense
2550628,2014,MIA,Defense
2532905,2014,LV,Offense
2543497,2014,CIN,Offense
1037913,2014,ATL,Defense
496941,2014,DAL,Defense
2495311,2014,DAL,Defense
496814,2014,BAL,Defense
2532907,2014,CHI,Defense
497190,2014,TEN,Offense
494287,2014,NE,Defense
89756,2014,TEN,Defense
2505076,2014,TB,Offense
2506053,2014,NO,Offense
497123,2014,WAS,Offense
496816,2014,TB,Defense
79607,2014,PHI,Offense
2540286,2014,JAX,Defense
2533340,2014,KC,Defense
2550305,2014,SF,Defense
2539662,2014,DEN,Defense
2550154,2014,PIT,Defense
2506816,2014,SEA,Defense
89758,2014,TB,Defense
2550228,2014,IND,Defense
2539309,2014,LA,Defense
2540215,2014,SF,Offense
2539243,2014,TB,Defense
284,2014,LV,Offense
2539300,2014,SF,Defense
2539300,2014,NYJ,Defense
2539285,2014,LV,Defense
2543762,2014,LV,Defense
2542065,2014,LV,Offense
1298,2014,BUF,Defense
2543715,2014,MIN,Offense
2507590,2014,PIT,Defense
2534832,2014,LA,Defense
494289,2014,CHI,Defense
2541174,2014,IND,Defense
2495201,2014,BAL,Defense
2541310,2014,BAL,Defense
2541310,2014,TB,Defense
2495677,2014,SEA,Defense
2550230,2014,CLE,Defense
2541309,2014,BUF,Defense
2541200,2014,BAL,Defense
2541200,2014,TB,Defense
2533049,2014,HOU,Defense
2543744,2014,IND,Offense
2539322,2014,SEA,Offense
2540287,2014,NYJ,Defense
2533034,2014,MIA,Offense
79611,2014,JAX,Defense
2495202,2014,DEN,Defense
2540229,2014,CHI,Offense
2541868,2014,SEA,Offense
2540140,2014,CLE,Defense
2540159,2014,ARI,Defense
496820,2014,MIA,Defense
496822,2014,MIA,Defense
238227,2014,PIT,Defense
2543637,2014,CHI,Defense
496825,2014,PIT,Defense
2543614,2014,IND,Offense
2540138,2014,NYG,Defense
2532917,2014,DET,Offense
2507282,2014,MIA,Offense
2495503,2014,DEN,Defense
2539220,2014,LV,Defense
2531177,2014,DAL,Defense
2543796,2014,NE,Defense
496828,2014,TEN,Defense
2530790,2014,SEA,Defense
2533457,2014,WAS,Offense
2541629,2014,HOU,Defense
2543489,2014,WAS,Offense
2543464,2014,BAL,Defense
2507405,2014,TEN,Offense
2507405,2014,ARI,Offense
2507405,2014,CHI,Offense
2541871,2014,GB,Defense
80668,2014,MIN,Defense
2543503,2014,WAS,Defense
2495207,2014,DAL,Offense
2541161,2014,LV,Offense
89766,2014,TB,Offense
2539961,2014,NYG,Offense
2550167,2014,DEN,Defense
2507884,2014,NYJ,Offense
1032,2014,GB,Offense
2507167,2014,CIN,Defense
2550631,2014,CLE,Defense
497030,2014,CIN,Offense
2505552,2014,CIN,Defense
2495455,2014,CAR,Offense
2495320,2014,HOU,Offense
2506879,2014,BAL,Defense
80672,2014,IND,Offense
2543628,2014,ARI,Offense
2495920,2014,NE,Defense
2532920,2014,CAR,Defense
2550589,2014,CAR,Offense
2543689,2014,SEA,Offense
496835,2014,MIA,Defense
2540143,2014,LA,Defense
71419,2014,TEN,Offense
2539319,2014,ARI,Defense
497032,2014,SEA,Offense
2543539,2014,CHI,Offense
2550658,2014,SD,Offense
2495700,2014,CAR,Offense
2539259,2014,TB,Offense
71423,2014,WAS,Defense
2506481,2014,DET,Offense
2506444,2014,BUF,Offense
2532922,2014,BAL,Offense
2533436,2014,DEN,Offense
2532923,2014,NYJ,Offense
2495210,2014,CHI,Defense
2540255,2014,CLE,Offense
2550460,2014,SD,Defense
2505245,2014,ARI,Offense
2549971,2014,TB,Offense
497312,2014,NYG,Offense
2530794,2014,KC,Defense
2507728,2014,DAL,Offense
2535837,2014,JAX,Offense
2550659,2014,DAL,Defense
2540145,2014,MIN,Offense
2539250,2014,SF,Offense
2495211,2014,WAS,Offense
2507828,2014,WAS,Offense
2530855,2014,NYG,Defense
79629,2014,CIN,Offense
2506925,2014,CIN,Defense
2506706,2014,LV,Offense
2550242,2014,GB,Defense
2505010,2014,GB,Defense
2533048,2014,GB,Defense
2508140,2014,LA,Offense
496841,2014,ATL,Defense
2505827,2014,PHI,Offense
2507164,2014,MIN,Offense
2495504,2014,ARI,Defense
2495212,2014,LA,Offense
2550842,2014,SD,Defense
71435,2014,SD,Offense
2533545,2014,BAL,Offense
2543563,2014,SEA,Defense
