2532832,2013,0,1,40,NE
2550299,2014,1,1,5,WAS
2495545,2013,0,1,93,NYG
2495272,2016,0,2,69,TB
2495272,2015,0,2,79,TB
2495272,2014,0,3,43,CHI
2495272,2013,0,3,90,CHI
2495988,2014,0,1,106,CLE
2495988,2013,0,2,73,SF
2541832,2016,0,1,23,DAL
2541832,2015,0,2,25,DAL
2541832,2013,0,1,60,DAL
2495920,2014,8,1,62,NE
2535687,2013,0,1,3,MIA
2556278,2016,0,1,22,DEN
2550412,2014,0,2,30,NO
2550631,2016,0,1,20,HOU
2495491,2016,2,1,21,IND
2495491,2014,4,1,20,NE
2495491,2013,1,1,49,TEN
2543459,2015,3.5,1,68,MIN
1974,2016,0,6,55,HOU
1974,2015,0.5,1,61,HOU
1974,2014,0,4,57,NYG
1974,2013,0,4,35,KC
2532937,2015,2,1,32,SD
2533048,2016,11,1,52,GB
2505207,2014,1,1,17,PIT
2505010,2014,7,2,44,GB
2505010,2013,7,1,45,CHI
